task,classifier,train_fraction,seed,n_train,metric,value
gender,logistic_regression,0.25,21,3499,recall_weighted,0.49642755072877964
gender,logistic_regression,0.25,21,3499,f1_weighted,0.4963729988295171
gender,random_forest,0.25,21,3499,accuracy,0.4898542440697342
gender,random_forest,0.25,21,3499,balanced_accuracy,0.4896260333778345
gender,random_forest,0.25,21,3499,precision_macro,0.48958425597329414
gender,random_forest,0.25,21,3499,recall_macro,0.4896260333778345
gender,random_forest,0.25,21,3499,f1_macro,0.4892127457294446
gender,random_forest,0.25,21,3499,precision_micro,0.4898542440697342
gender,random_forest,0.25,21,3499,recall_micro,0.4898542440697342
gender,random_forest,0.25,21,3499,f1_micro,0.4898542440697342
gender,random_forest,0.25,21,3499,precision_weighted,0.4896145236971103
gender,random_forest,0.25,21,3499,recall_weighted,0.4898542440697342
gender,random_forest,0.25,21,3499,f1_weighted,0.4893420800722449
gender,hist_gradient_boosting,0.25,21,3499,accuracy,0.5087167762217777
gender,hist_gradient_boosting,0.25,21,3499,balanced_accuracy,0.508465023456231
gender,hist_gradient_boosting,0.25,21,3499,precision_macro,0.5085069830943905
gender,hist_gradient_boosting,0.25,21,3499,recall_macro,0.508465023456231
gender,hist_gradient_boosting,0.25,21,3499,f1_macro,0.5079734516857738
gender,hist_gradient_boosting,0.25,21,3499,precision_micro,0.5087167762217777
gender,hist_gradient_boosting,0.25,21,3499,recall_micro,0.5087167762217777
gender,hist_gradient_boosting,0.25,21,3499,f1_micro,0.5087167762217777
gender,hist_gradient_boosting,0.25,21,3499,precision_weighted,0.5085282172165957
gender,hist_gradient_boosting,0.25,21,3499,recall_weighted,0.5087167762217777
gender,hist_gradient_boosting,0.25,21,3499,f1_weighted,0.5081100922254804
gender,xgboost,0.25,21,3499,accuracy,0.496141754787082
gender,xgboost,0.25,21,3499,balanced_accuracy,0.49601596944906773
gender,xgboost,0.25,21,3499,precision_macro,0.49601124382067463
gender,xgboost,0.25,21,3499,recall_macro,0.49601596944906773
gender,xgboost,0.25,21,3499,f1_macro,0.49591629026294126
gender,xgboost,0.25,21,3499,precision_micro,0.496141754787082
gender,xgboost,0.25,21,3499,recall_micro,0.496141754787082
gender,xgboost,0.25,21,3499,f1_micro,0.496141754787082
gender,xgboost,0.25,21,3499,precision_weighted,0.49603777043986313
gender,xgboost,0.25,21,3499,recall_weighted,0.496141754787082
gender,xgboost,0.25,21,3499,f1_weighted,0.4959924607102861
gender,mlp,0.25,21,3499,accuracy,0.500714489854244
gender,mlp,0.25,21,3499,balanced_accuracy,0.5008135675623752
gender,mlp,0.25,21,3499,precision_macro,0.5008141517225685
gender,mlp,0.25,21,3499,recall_macro,0.5008135675623752
gender,mlp,0.25,21,3499,f1_macro,0.5006616316926441
gender,mlp,0.25,21,3499,precision_micro,0.500714489854244
gender,mlp,0.25,21,3499,recall_micro,0.500714489854244
gender,mlp,0.25,21,3499,f1_micro,0.500714489854244
gender,mlp,0.25,21,3499,precision_weighted,0.5008398377711056
gender,mlp,0.25,21,3499,recall_weighted,0.500714489854244
gender,mlp,0.25,21,3499,f1_weighted,0.5006249246359775
gender,logistic_regression,0.25,34,3499,accuracy,0.4978565304372678
gender,logistic_regression,0.25,34,3499,balanced_accuracy,0.4978370211795488
gender,logistic_regression,0.25,34,3499,precision_macro,0.497837067821973
gender,logistic_regression,0.25,34,3499,recall_macro,0.4978370211795488
gender,logistic_regression,0.25,34,3499,f1_macro,0.49783667851962143
gender,logistic_regression,0.25,34,3499,precision_micro,0.4978565304372678
gender,logistic_regression,0.25,34,3499,recall_micro,0.4978565304372678
gender,logistic_regression,0.25,34,3499,f1_micro,0.4978565304372678
gender,logistic_regression,0.25,34,3499,precision_weighted,0.4978626765263082
gender,logistic_regression,0.25,34,3499,recall_weighted,0.4978565304372678
gender,logistic_regression,0.25,34,3499,f1_weighted,0.4978592375169469
gender,random_forest,0.25,34,3499,accuracy,0.5141468991140326
gender,random_forest,0.25,34,3499,balanced_accuracy,0.5138525397357506
gender,random_forest,0.25,34,3499,precision_macro,0.5139469779957695
gender,random_forest,0.25,34,3499,recall_macro,0.5138525397357506
gender,random_forest,0.25,34,3499,f1_macro,0.5131667511297759
gender,random_forest,0.25,34,3499,precision_micro,0.5141468991140326
gender,random_forest,0.25,34,3499,recall_micro,0.5141468991140326
gender,random_forest,0.25,34,3499,f1_micro,0.5141468991140326
gender,random_forest,0.25,34,3499,precision_weighted,0.5139642722101522
gender,random_forest,0.25,34,3499,recall_weighted,0.5141468991140326
gender,random_forest,0.25,34,3499,f1_weighted,0.513322825649562
gender,hist_gradient_boosting,0.25,34,3499,accuracy,0.4784224064018291
gender,hist_gradient_boosting,0.25,34,3499,balanced_accuracy,0.4781772753916397
gender,hist_gradient_boosting,0.25,34,3499,precision_macro,0.47807610119252775
gender,hist_gradient_boosting,0.25,34,3499,recall_macro,0.4781772753916397
