task,classifier,train_fraction,seed,n_train,metric,value
gender,logistic_regression,0.25,34,3499,recall_macro,0.4884318207511352
gender,logistic_regression,0.25,34,3499,f1_macro,0.48842187974764195
gender,logistic_regression,0.25,34,3499,precision_micro,0.48842526436124606
gender,logistic_regression,0.25,34,3499,recall_micro,0.48842526436124606
gender,logistic_regression,0.25,34,3499,f1_micro,0.48842526436124606
gender,logistic_regression,0.25,34,3499,precision_weighted,0.48845772444597213
gender,logistic_regression,0.25,34,3499,recall_weighted,0.48842526436124606
gender,logistic_regression,0.25,34,3499,f1_weighted,0.4884312814520979
gender,random_forest,0.25,34,3499,accuracy,0.48613889682766503
gender,random_forest,0.25,34,3499,balanced_accuracy,0.4857573399150622
gender,random_forest,0.25,34,3499,precision_macro,0.48559436187031724
gender,random_forest,0.25,34,3499,recall_macro,0.4857573399150622
gender,random_forest,0.25,34,3499,f1_macro,0.4844713768294082
gender,random_forest,0.25,34,3499,precision_micro,0.48613889682766503
gender,random_forest,0.25,34,3499,recall_micro,0.48613889682766503
gender,random_forest,0.25,34,3499,f1_micro,0.48613889682766503
gender,random_forest,0.25,34,3499,precision_weighted,0.4856308588513727
gender,random_forest,0.25,34,3499,recall_weighted,0.48613889682766503
gender,random_forest,0.25,34,3499,f1_weighted,0.4846808642663752
gender,hist_gradient_boosting,0.25,34,3499,accuracy,0.496141754787082
gender,hist_gradient_boosting,0.25,34,3499,balanced_accuracy,0.4957831715020026
gender,hist_gradient_boosting,0.25,34,3499,precision_macro,0.49574052377101935
